round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
119,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
119,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
119,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
119,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
119,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
119,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
119,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
119,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
119,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
119,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
119,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
119,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
119,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
119,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
119,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
119,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
119,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
119,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
119,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
119,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
119,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
119,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
119,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
119,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
119,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
119,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
119,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
119,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
119,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
119,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
119,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
119,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
119,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
119,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
119,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
119,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
119,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
119,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
119,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
119,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
119,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
119,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
119,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
119,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
119,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
119,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
119,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
119,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
119,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
119,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
119,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
119,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
119,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
119,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
119,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
119,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
119,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
119,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
119,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
119,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
119,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
120,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
120,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
120,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
120,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
120,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
120,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
120,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
120,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
120,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
120,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
120,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
120,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
120,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
120,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
120,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
120,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
120,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
120,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
120,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
120,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
120,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
120,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
120,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
120,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
120,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
120,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
120,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
120,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
120,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
120,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
120,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
120,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
120,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
120,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
120,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
120,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
120,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
120,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
120,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
120,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
120,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
120,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
120,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
120,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
120,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
120,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
120,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
120,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
120,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
120,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
120,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
120,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
120,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
120,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
120,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
120,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
120,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
120,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
120,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
120,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
120,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
120,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
120,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
120,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
120,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
120,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
120,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
120,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
120,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
120,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
120,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
120,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
120,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
120,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
120,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
120,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
120,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
120,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
120,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
120,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
121,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
121,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
121,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
121,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
121,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
121,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
121,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
121,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
121,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
121,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
121,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
121,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
121,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
121,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
121,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
121,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
121,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
121,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
121,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
121,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
121,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
121,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
121,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
121,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
121,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
121,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
121,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
121,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
121,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
121,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
121,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
121,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
121,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
121,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
121,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
121,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
121,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
121,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
121,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
121,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
121,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
121,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
121,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
121,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
121,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
121,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
121,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
121,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
121,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
121,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
121,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
121,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
121,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
121,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
121,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
121,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
121,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
121,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
121,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
121,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
121,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
121,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
121,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
121,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
121,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
121,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
121,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
121,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
121,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
121,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
121,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
121,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
121,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
121,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
121,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
121,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
121,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
121,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
121,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
121,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
